-1;-0.6;0;CO2;0
-1;-0.6;0;HC;0
-1;-0.6;0;PMx;0
-1;-0.6;0;NOx;0
-1;-0.6;0;fuel;0
-1;-0.6;0;electricity;0
-1;-0.4;0;CO;0
-1;-0.4;0;CO2;0
-1;-0.4;0;HC;0
-1;-0.4;0;PMx;0
-1;-0.4;0;NOx;0
-1;-0.4;0;fuel;0
-1;-0.4;0;electricity;0
-1;-0.2;0;CO;0
-1;-0.2;0;CO2;0
-1;-0.2;0;HC;0
-1;-0.2;0;PMx;0
-1;-0.2;0;NOx;0
-1;-0.2;0;fuel;0
-1;-0.2;0;electricity;0
-1;1.27676e-15;0;CO;299.875
-1;1.27676e-15;0;CO2;2048.98
-1;1.27676e-15;0;HC;18.0872
-1;1.27676e-15;0;PMx;1.81947
-1;1.27676e-15;0;NOx;0
-1;1.27676e-15;0;fuel;0.88133
-1;1.27676e-15;0;electricity;0
-1;0.2;0;CO;296.02
-1;0.2;0;CO2;1992.2
-1;0.2;0;HC;17.9782
-1;0.2;0;PMx;1.80643
-1;0.2;0;NOx;0
-1;0.2;0;fuel;0.857087
-1;0.2;0;electricity;0
-1;0.4;0;CO;292.164
-1;0.4;0;CO2;1935.42
-1;0.4;0;HC;17.8691
-1;0.4;0;PMx;1.79339
-1;0.4;0;NOx;0
-1;0.4;0;fuel;0.832843
-1;0.4;0;electricity;0
-1;0.6;0;CO;288.309
-1;0.6;0;CO2;1878.65
-1;0.6;0;HC;17.7601
-1;0.6;0;PMx;1.78035
-1;0.6;0;NOx;0
-1;0.6;0;fuel;0.808599
-1;0.6;0;electricity;0
-1;0.8;0;CO;284.453
-1;0.8;0;CO2;1821.87
-1;0.8;0;HC;17.651
-1;0.8;0;PMx;1.76731
-1;0.8;0;NOx;0
-1;0.8;0;fuel;0.784355
-1;0.8;0;electricity;0
-1;1;0;CO;280.597
-1;1;0;CO2;1765.09
-1;1;0;HC;17.5419
-1;1;0;PMx;1.75428
-1;1;0;NOx;0
-1;1;0;fuel;0.760112
-1;1;0;electricity;0
-1;1.2;0;CO;276.742
-1;1.2;0;CO2;1708.31
-1;1.2;0;HC;17.4329
-1;1.2;0;PMx;1.74124
-1;1.2;0;NOx;0
-1;1.2;0;fuel;0.735868
-1;1.2;0;electricity;0
-1;1.4;0;CO;272.886
-1;1.4;0;CO2;1651.54
-1;1.4;0;HC;17.3238
-1;1.4;0;PMx;1.7282
-1;1.4;0;NOx;0
-1;1.4;0;fuel;0.711624
-1;1.4;0;electricity;0
-1;1.6;0;CO;269.031
-1;1.6;0;CO2;1594.76
-1;1.6;0;HC;17.2148
-1;1.6;0;PMx;1.71516
-1;1.6;0;NOx;0
-1;1.6;0;fuel;0.68738
-1;1.6;0;electricity;0
-1;1.8;0;CO;265.175
-1;1.8;0;CO2;1537.98
-1;1.8;0;HC;17.1057
-1;1.8;0;PMx;1.70212
-1;1.8;0;NOx;0
-1;1.8;0;fuel;0.663136
-1;1.8;0;electricity;0
-0.5;-4;0;CO;0
-0.5;-4;0;CO2;0
-0.5;-4;0;HC;0
-0.5;-4;0;PMx;0
-0.5;-4;0;NOx;0
-0.5;-4;0;fuel;0
-0.5;-4;0;electricity;0
-0.5;-3.8;0;CO;0
-0.5;-3.8;0;CO2;0
-0.5;-3.8;0;HC;0
-0.5;-3.8;0;PMx;0
-0.5;-3.8;0;NOx;0
-0.5;-3.8;0;fuel;0
-0.5;-3.8;0;electricity;0
-0.5;-3.6;0;CO;0
-0.5;-3.6;0;CO2;0
-0.5;-3.6;0;HC;0
-0.5;-3.6;0;PMx;0
-0.5;-3.6;0;NOx;0
-0.5;-3.6;0;fuel;0
-0.5;-3.6;0;electricity;0
-0.5;-3.4;0;CO;0
-0.5;-3.4;0;CO2;0
-0.5;-3.4;0;HC;0
-0.5;-3.4;0;PMx;0
-0.5;-3.4;0;NOx;0
-0.5;-3.4;0;fuel;0
-0.5;-3.4;0;electricity;0
-0.5;-3.2;0;CO;0
-0.5;-3.2;0;CO2;0
-0.5;-3.2;0;HC;0
-0.5;-3.2;0;PMx;0
-0.5;-3.2;0;NOx;0
-0.5;-3.2;0;fuel;0
-0.5;-3.2;0;electricity;0
